timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736105145039,132,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-21,text,true,,934,196,50,50,https://restful-booker.herokuapp.com/booking/7254,132,0,0
1736105143281,507,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-21,,true,,1901,673,50,50,null,507,1383,284
1736105145063,112,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-36,text,true,,936,196,50,50,https://restful-booker.herokuapp.com/booking/7248,112,0,0
1736105142544,509,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-36,,true,,1905,675,50,50,null,509,2123,278
1736105144800,391,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-8,text,true,,964,478,50,50,https://restful-booker.herokuapp.com/booking,391,0,277
1736105144812,384,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-49,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,384,0,281
1736105145104,103,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-7,text,true,,938,196,50,50,https://restful-booker.herokuapp.com/booking/7267,103,0,0
1736105143257,474,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-7,,true,,1909,677,50,50,null,474,1486,272
1736105145116,126,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-11,text,true,,933,196,50,50,https://restful-booker.herokuapp.com/booking/7263,126,0,0
1736105143571,520,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-11,,true,,1899,672,50,50,null,520,1151,293
1736105144819,424,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-44,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,424,0,307
1736105145175,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-46,text,true,,935,196,50,50,https://restful-booker.herokuapp.com/booking/7266,96,0,0
1736105142572,440,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-46,,true,,1903,674,50,50,null,440,2259,246
1736105144880,420,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-33,text,true,,962,476,50,50,https://restful-booker.herokuapp.com/booking,420,0,323
1736105144917,454,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-37,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,454,0,346
1736105145021,365,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-13,text,true,,964,478,50,50,https://restful-booker.herokuapp.com/booking,365,0,274
1736105145285,102,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-35,text,true,,938,196,50,50,https://restful-booker.herokuapp.com/booking/7259,102,0,0
1736105144976,411,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-16,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,411,0,315
1736105142501,505,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-35,,true,,1909,677,50,50,null,505,2381,304
1736105145022,380,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-14,text,true,,966,480,50,50,https://restful-booker.herokuapp.com/booking,380,0,290
1736105145116,403,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-39,text,true,,967,481,50,50,https://restful-booker.herokuapp.com/booking,403,0,300
1736105145160,373,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-10,text,true,,967,481,50,50,https://restful-booker.herokuapp.com/booking,373,0,273
1736105145149,384,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-9,text,true,,962,476,50,50,https://restful-booker.herokuapp.com/booking,384,0,280
1736105145168,378,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-40,text,true,,967,481,50,50,https://restful-booker.herokuapp.com/booking,378,0,282
1736105145179,387,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-34,text,true,,965,479,50,50,https://restful-booker.herokuapp.com/booking,387,0,285
1736105145250,347,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-29,text,true,,966,480,50,50,https://restful-booker.herokuapp.com/booking,347,0,253
1736105145276,334,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-23,text,true,,967,481,50,50,https://restful-booker.herokuapp.com/booking,334,0,250
1736105145533,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-28,text,true,,934,196,50,50,https://restful-booker.herokuapp.com/booking/7280,96,0,0
1736105144272,468,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-28,,true,,1897,673,50,50,null,468,889,278
1736105145334,342,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-42,text,true,,963,477,50,50,https://restful-booker.herokuapp.com/booking,342,0,258
1736105145343,342,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,964,478,50,50,https://restful-booker.herokuapp.com/booking,342,0,253
1736105145381,369,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-43,text,true,,961,479,50,50,https://restful-booker.herokuapp.com/booking,369,0,270
1736105145409,359,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,958,476,50,50,https://restful-booker.herokuapp.com/booking,359,0,271
1736105145692,94,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-31,text,true,,932,196,50,50,https://restful-booker.herokuapp.com/booking/7264,94,0,0
1736105143469,456,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-31,,true,,1901,675,50,50,null,456,1861,274
1736105145420,382,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-48,text,true,,960,478,50,50,https://restful-booker.herokuapp.com/booking,382,0,287
1736105145425,393,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-45,text,true,,957,475,50,50,https://restful-booker.herokuapp.com/booking,393,0,293
1736105145768,103,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-12,text,true,,934,196,50,50,https://restful-booker.herokuapp.com/booking/7273,103,0,0
1736105142180,510,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-12,,true,,1905,677,50,50,null,510,3181,306
1736105145464,413,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-27,text,true,,961,479,50,50,https://restful-booker.herokuapp.com/booking,413,0,309
1736105145559,360,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-41,text,true,,959,477,50,50,https://restful-booker.herokuapp.com/booking,360,0,265
1736105145588,352,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,960,478,50,50,https://restful-booker.herokuapp.com/booking,352,0,267
1736105145609,351,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-11,text,true,,959,477,50,50,https://restful-booker.herokuapp.com/booking,351,0,263
1736105145892,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-29,text,true,,933,196,50,50,https://restful-booker.herokuapp.com/booking/7307,92,0,0
1736105144578,439,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-29,,true,,1899,676,50,50,null,439,967,253
1736105145909,103,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-39,text,true,,934,196,50,50,https://restful-booker.herokuapp.com/booking/7302,103,0,0
1736105144673,506,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-39,,true,,1901,677,50,50,null,506,834,300
1736105145951,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-32,text,true,,934,196,50,50,https://restful-booker.herokuapp.com/booking/7249,92,0,0
1736105141680,456,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-32,,true,,1905,677,50,50,null,456,3907,276
1736105145981,94,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-13,text,true,,931,196,50,50,https://restful-booker.herokuapp.com/booking/7298,94,0,0
1736105143463,459,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-13,,true,,1895,674,50,50,null,459,2153,274
